Time,Bytes Per Second
3.2977818410000026,7918360
3.297825016999994,7918566
3.297867850000003,7918774
3.297915223000004,7918971
3.297959727999995,7919174
3.298002749999995,7919382
3.298049999,7919579
3.298096720999993,7919777
3.2981405120000034,7919982
3.2981834929999962,7920190
3.298226921999998,7920396
3.298273414999997,7920595
3.2983170469999976,7920800
3.2983598710000024,7921008
3.2984028919999986,7921215
3.298449297999994,7921414
3.298493171000004,7921619
3.298536249999998,7921826
3.2985798509999995,7922032
3.298629316000003,7922223
3.298673523000005,7922428
3.2987164329999956,7922635
3.2987597390000047,7922841
3.2988057829999917,7923041
3.298849507,7923247
3.2988923190000037,7923454
3.2989352839999952,7923661
3.2989821239999912,7923859
3.2990705109999965,7923957
3.299159854999999,7924053
3.2992602129999966,7924123
3.299307036000002,7924320
3.299350832000002,7924526
3.2993934149999973,7924734
3.2994361140000024,7924942
3.2994824799999947,7925141
3.2995295039999917,7925338
3.2995737419999926,7925542
3.299621638000005,7925737
3.2996690549999954,7925934
3.299713397000005,7926138
3.2997564169999976,7926345
3.299803162999993,7926543
3.2998499520000024,7926741
3.2998943740000044,7926944
3.299937522999997,7927151
3.2999803120000024,7927358
3.3000269789999948,7927557
3.3000713699999977,7927760
3.300113956000004,7927968
3.3001571180000013,7928175
3.3002031639999956,7928374
3.3002468600000014,7928580
3.3002897890000042,7928787
3.300332879999999,7928994
3.3003795110000027,7929192
3.300423803000001,7929396
3.300466638000003,7929603
3.30050928,7929811
3.300555226,7930011
3.300599417000001,7930215
3.3006424579999987,7930422
3.3006860130000035,7930627
3.300736815999997,7930815
3.3007811929999917,7931019
3.3008284369999927,7931216
3.300872235,7931421
3.300918432000003,7931620
3.3009622130000054,7931825
3.3010092720000017,7932022
3.301052655999996,7932228
3.301099665999999,7932425
3.3011439940000002,7932629
3.3011869169999954,7932836
3.301229316000004,7933044
3.3012752059999997,7933244
3.3013189619999963,7933449
3.301361915000001,7933656
3.301404981999994,7933863
3.301451270000001,7934062
3.3014955329999935,7934266
3.3015387619999927,7934472
3.3015823049999966,7934677
3.3016284999999925,7934876
3.3016729990000044,7935080
3.3017160369999914,7935286
3.3017589869999995,7935493
3.301805857000005,7935691
3.3018537859999952,7935886
3.301897326999992,7936091
3.301940454000004,7936298
3.301986939999992,7936496
3.302031397999997,7936699
3.302074735000005,7936905
3.302118452000002,7937110
3.3021647869999953,7937309
3.3022086,7937514
3.302251604999995,7937721
3.3022944969999912,7937928
3.3023403549999983,7938127
3.302388534000002,7938322
3.3024354279999955,7938519
3.3024789319999996,7938724
3.3025252970000025,7938923
3.3025692669999955,7939127
3.302612044,7939335
3.302655469000001,7939540
3.302701436999996,7939740
3.3027454949999964,7939944
3.3027888249999933,7940150
3.3028317379999947,7940357
3.3028812329999937,7940548
3.3029253419999947,7940752
3.302968321999998,7940958
3.3030113359999973,7941165
3.303057648999996,7941364
3.3031023089999962,7941566
3.3031451309999937,7941773
3.3031882610000025,7941980
3.303235006999998,7942177
3.3032791809999935,7942381
3.3033218989999966,7942588
3.3033653729999912,7942794
3.303411584999992,7942993
3.3034554689999993,7943197
3.303498601000001,7943403
3.3035420989999977,7943609
3.303592765999994,7943797
3.3036373899999916,7944000
3.303787387,7943949
3.303912381999993,7943958
3.304005736999997,7944044
3.304120603000001,7944078
3.3042882400000053,7943984
3.304383986000005,7944064
3.3045130130000047,7944064
3.3045884419999965,7944192
3.304680468000001,7944281
3.304763816000005,7944391
3.304891116999997,7944394
3.3050113219999986,7944415
3.305095644000005,7944522
3.3051446890000022,7944714
3.305197929000002,7944896
3.3052484050000004,7945085
3.3052979019999924,7945275
3.3053473279999963,7945466
3.305432858000003,7945571
3.305482440999995,7945761
3.3055463949999933,7945917
3.305592653000005,7946116
3.3056424290000024,7946306
3.305703145999999,7946470
3.305746345000003,7946676
3.3057892549999934,7946882
3.3058370370000034,7947077
3.305881322999994,7947281
3.305928934999997,7947476
3.3059730069999915,7947680
3.3060198619999994,7947877
3.3060639729999934,7948080
3.3061072569999936,7948286
3.306153440999992,7948485
3.306201328,7948679
3.3062488509999923,7948875
3.3062926709999942,7949079
3.306336380999994,7949284
3.3063829750000053,7949482
3.3064275880000054,7949684
3.3064708910000036,7949890
3.306514561,7950094
3.306561045999999,7950292
3.306606396999996,7950493
3.306650247999997,7950697
3.306693248000002,7950903
3.3067396710000025,7951101
3.3067838589999923,7951305
3.306827170999995,7951510
3.306903555000005,7951636
3.3070948550000026,7951486
3.307262538999993,7951392
3.307445427999994,7951262
3.307572872999998,7951266
3.3076894710000033,7951295
3.307809575999997,7951316
3.307936706999996,7951320
3.3080248090000026,7951417
3.3080766119999936,7951603
3.308126088999998,7951793
3.3081742290000022,7951987
3.3082367389999945,7952146
3.308290100999997,7952327
3.3083802299999974,7952420
3.3084600440000003,7952538
3.308578775000001,7952562
3.308722703000001,7952526
3.3087867149999965,7952681
3.3088418969999935,7952858
3.3089131870000017,7952996
3.30898397,7953136
3.3090495739999994,7953287
3.3091323529999954,7953398
3.309196540000002,7953553
3.3092523830000005,7953728
3.3093263659999934,7953860
3.3093903769999997,7954015
3.3094368759999924,7954213
3.3094876179999915,7954401
3.309535166999993,7954596
3.3095814819999987,7954794
3.3096277469999933,7954992
3.309677773000004,7955181
3.3097258949999997,7955375
3.309772019999997,7955573
3.309818460999992,7955771
3.309868930999997,7955959
3.309916955999995,7956153
3.3099637619999953,7956350
3.310010251999998,7956548
3.3100945919999987,7956654
3.3101585900000003,7956810
3.3102049379999983,7957008
3.3102512279999985,7957206
3.310300917999996,7957396
3.3103488529999936,7957590
3.310395122999992,7957788
3.310445219999991,7957977
3.3104988169999956,7958157
3.3105472539999994,7958350
3.3105936519999943,7958548
3.310640167999992,7958745
3.3106903959999983,7958934
3.310737868000004,7959129
3.3107844630000045,7959326
3.3108314560000025,7959523
3.3108817709999983,7959711
3.3109294779999914,7959906
3.310975979999995,7960103
3.311022717,7960300
3.311072741000004,7960489
3.3111210059999934,7960682
3.3111677619999966,7960879
3.3112142199999965,7961077
3.3112644609999933,7961265
3.3113120029999976,7961460
3.3113589510000025,7961656
3.311405129999997,7961855
3.311455043999999,7962044
3.3115029960000015,7962238
3.311553072999999,7962427
3.3115994220000005,7962624
3.311649766000002,7962813
3.3116972509999982,7963008
3.311743419999999,7963206
3.3117897260000007,7963404
3.311839488000004,7963593
3.3118883890000035,7963785
3.311934852999997,7963982
3.3119844369999925,7964172
3.3120349950000048,7964360
3.3120825639999936,7964555
3.312128978000004,7964752
3.312175475999993,7964949
3.312225306000002,7965139
3.312273558000001,7965332
3.3123200320000024,7965529
3.312366021999992,7965728
3.3124155919999936,7965918
3.3124635129999973,7966112
3.312509571999996,7966310
3.312555364000005,7966509
3.312604781999994,7966699
3.3126557189999914,7966886
3.312702219000002,7967083
3.312748251000002,7967282
3.312797997000004,7967471
3.3128452760000044,7967667
3.312891074999996,7967865
3.3129369440000005,7968064
3.312987191000005,7968252
3.3130345390000002,7968448
3.313080615000004,7968646
3.3131262139999933,7968845
3.31317559,7969036
3.3132236219999953,7969229
3.313269558999991,7969428
3.3133153950000036,7969627
3.3133651809999947,7969816
3.3134254560000045,7969980
3.313505531000004,7970096
3.313603059000002,7970171
3.3136504999999943,7970366
3.313694955999992,7970568
3.3137380820000004,7970773
3.3137809600000026,7970979
3.3138309849999956,7971168
3.3138751179999986,7971370
3.3139183589999988,7971575
3.313961097999993,7971782
3.3140073590000014,7971979
